id,Target
122298,0
122299,1
122300,1
122301,1
122302,0
122303,0
122304,0
122305,0
122306,0
122307,1
122308,1
122309,1
122310,0
122311,1
122312,0
122313,0
122314,1
122315,0
122316,0
122317,0
122318,0
122319,0
122320,1
122321,0
122322,1
122323,0
122324,1
122325,1
122326,0
122327,1
122328,1
122329,1
122330,1
122331,0
122332,0
122333,1
122334,1
122335,0
122336,0
122337,0
122338,1
122339,1
122340,1
122341,1
122342,0
122343,0
122344,0
122345,1
122346,1
122347,1
122348,0
122349,0
122350,0
122351,0
122352,0
122353,1
122354,1
122355,1
122356,0
122357,1
122358,0
122359,1
122360,0
122361,1
122362,1
122363,0
122364,1
122365,1
122366,1
122367,0
122368,1
122369,0
122370,0
122371,0
122372,1
122373,1
122374,1
122375,1
122376,1
122377,1
122378,1
122379,1
122380,0
122381,0
122382,0
122383,1
122384,0
122385,1
122386,1
122387,0
122388,1
122389,0
122390,1
122391,1
122392,0
122393,1
122394,1
122395,1
122396,0
122397,1
122398,1
122399,0
122400,0
122401,1
122402,1
122403,1
122404,1
122405,0
122406,0
122407,0
122408,1
122409,0
122410,1
122411,1
122412,1
122413,0
122414,1
122415,0
122416,0
122417,0
122418,1
122419,1
122420,0
122421,0
122422,1
122423,1
122424,0
122425,1
122426,0
122427,1
122428,1
122429,0
122430,1
122431,1
122432,1
122433,1
122434,1
122435,1
122436,0
122437,0
122438,0
122439,1
122440,1
122441,1
122442,1
122443,0
122444,0
122445,0
122446,0
122447,1
122448,1
122449,1
122450,1
122451,0
122452,0
122453,1
122454,1
122455,1
122456,0
122457,1
122458,0
122459,0
122460,0
122461,1
122462,1
122463,1
122464,0
122465,0
122466,0
122467,0
122468,0
122469,0
122470,1
122471,1
122472,1
122473,1
122474,0
122475,0
122476,0
122477,1
122478,0
122479,0
122480,1
122481,1
122482,1
122483,0
122484,1
122485,1
122486,1
122487,1
122488,1
122489,1
122490,0
122491,0
122492,1
122493,0
122494,0
122495,0
122496,0
122497,0
122498,1
122499,1
122500,1
122501,0
122502,1
122503,1
122504,0
122505,0
122506,1
122507,1
122508,1
122509,1
122510,1
122511,1
122512,1
122513,0
122514,1
122515,0
122516,1
122517,1
122518,0
122519,1
122520,1
122521,1
122522,1
122523,1
122524,0
122525,0
122526,1
122527,0
122528,0
122529,0
122530,0
122531,0
122532,0
122533,1
122534,0
122535,1
122536,1
122537,0
122538,0
122539,0
122540,1
122541,1
122542,1
122543,0
122544,0
122545,1
122546,0
122547,1
122548,0
122549,0
122550,0
122551,1
122552,1
122553,0
122554,0
122555,0
122556,1
122557,1
122558,0
122559,0
122560,1
122561,0
122562,1
122563,1
122564,1
122565,1
122566,0
122567,0
122568,1
122569,0
122570,1
122571,1
122572,1
122573,0
122574,1
122575,1
122576,0
122577,1
122578,0
122579,0
122580,0
122581,0
122582,1
122583,1
122584,1
122585,0
122586,1
122587,1
122588,1
122589,0
122590,0
122591,0
122592,0
122593,1
122594,0
122595,0
122596,1
122597,1
122598,1
122599,1
122600,0
122601,0
122602,1
122603,0
122604,0
122605,0
122606,1
122607,0
122608,1
122609,0
122610,1
122611,1
122612,0
122613,0
122614,1
122615,0
122616,1
122617,0
122618,1
122619,0
122620,0
122621,0
122622,0
122623,1
122624,0
122625,1
122626,0
122627,0
122628,0
122629,0
122630,0
122631,1
122632,0
122633,0
122634,1
122635,0
122636,0
122637,0
122638,1
122639,0
122640,0
122641,0
122642,0
122643,0
122644,0
122645,1
122646,0
122647,1
122648,1
122649,0
122650,1
122651,1
122652,0
122653,0
122654,0
122655,0
122656,0
122657,1
122658,0
122659,0
122660,1
122661,1
122662,1
122663,0
122664,0
122665,1
122666,0
122667,1
122668,1
122669,1
122670,1
122671,1
122672,0
122673,0
122674,0
122675,0
122676,1
122677,1
122678,0
122679,0
122680,0
122681,1
122682,1
122683,1
122684,1
122685,0
122686,0
122687,0
122688,1
122689,1
122690,0
122691,0
122692,1
122693,0
122694,0
122695,1
122696,0
122697,1
122698,0
122699,0
122700,0
122701,0
122702,0
122703,0
122704,0
122705,1
122706,1
122707,0
122708,0
122709,1
122710,1
122711,1
122712,0
122713,1
122714,0
122715,0
122716,1
122717,1
122718,0
122719,1
122720,1
122721,1
122722,1
122723,1
122724,0
122725,1
122726,1
122727,1
122728,1
122729,1
122730,0
122731,1
122732,0
122733,0
122734,1
122735,1
122736,0
122737,0
122738,1
122739,0
122740,0
122741,0
122742,0
122743,1
122744,1
122745,0
122746,1
122747,0
122748,0
122749,0
122750,1
122751,0
122752,1
122753,1
122754,1
122755,1
122756,0
122757,0
122758,0
122759,0
122760,1
122761,1
122762,1
122763,1
122764,1
122765,1
122766,0
122767,1
122768,0
122769,1
122770,0
122771,1
122772,1
122773,1
122774,1
122775,1
122776,1
122777,1
122778,0
122779,1
122780,1
122781,0
122782,0
122783,1
122784,0
122785,1
122786,0
122787,0
122788,0
122789,1
122790,0
122791,0
122792,1
122793,1
122794,0
122795,0
122796,0
122797,1
122798,1
122799,0
122800,0
122801,1
122802,1
122803,0
122804,1
122805,0
122806,0
122807,1
122808,0
122809,1
122810,1
122811,1
122812,0
122813,1
122814,0
122815,0
122816,0
122817,0
122818,1
122819,0
122820,1
122821,0
122822,1
122823,1
122824,1
122825,0
122826,0
122827,0
122828,1
122829,0
122830,0
122831,1
122832,0
122833,1
122834,1
122835,0
122836,1
122837,1
122838,0
122839,0
122840,1
122841,0
122842,0
122843,0
122844,1
122845,1
122846,0
122847,1
122848,0
122849,0
122850,1
122851,1
122852,1
122853,0
122854,1
122855,0
122856,0
122857,0
122858,0
122859,1
122860,1
122861,0
122862,0
122863,0
122864,1
122865,0
122866,0
122867,1
122868,0
122869,0
122870,0
122871,1
122872,0
122873,0
122874,1
122875,1
122876,1
122877,0
122878,0
122879,1
122880,1
122881,1
122882,0
122883,0
122884,0
122885,1
122886,1
122887,0
122888,0
122889,1
122890,1
122891,0
122892,1
122893,0
122894,0
122895,1
122896,0
122897,1
122898,0
122899,1
122900,1
122901,0
122902,1
122903,1
122904,0
122905,1
122906,1
122907,0
122908,1
122909,0
122910,1
122911,1
122912,0
122913,0
122914,0
122915,1
122916,1
122917,1
122918,0
122919,0
122920,1
122921,0
122922,1
122923,0
122924,0
122925,1
122926,0
122927,0
122928,1
122929,0
122930,0
122931,1
122932,1
122933,0
122934,0
122935,1
122936,0
122937,1
122938,0
122939,0
122940,0
122941,0
122942,0
122943,1
122944,1
122945,0
122946,1
122947,1
122948,1
122949,1
122950,0
122951,1
122952,1
122953,1
122954,1
122955,0
122956,0
122957,0
122958,1
122959,0
122960,0
122961,0
122962,0
122963,0
122964,0
122965,1
122966,0
122967,1
122968,1
122969,1
122970,1
122971,0
122972,1
122973,1
122974,0
122975,1
122976,1
122977,0
122978,0
122979,1
122980,0
122981,1
122982,1
122983,1
122984,0
122985,1
122986,0
122987,0
122988,1
122989,1
122990,1
122991,1
122992,1
122993,0
122994,0
122995,0
122996,0
122997,0
122998,1
122999,1
123000,0
123001,0
123002,0
123003,0
123004,0
123005,0
123006,0
123007,0
123008,0
123009,1
123010,0
123011,0
123012,1
123013,0
123014,0
123015,0
123016,1
123017,0
123018,0
123019,0
123020,1
123021,1
123022,1
123023,1
123024,1
123025,1
123026,1
123027,0
123028,1
123029,1
123030,0
123031,0
123032,0
123033,0
123034,1
123035,0
123036,0
123037,1
123038,0
123039,0
123040,0
123041,1
123042,0
123043,0
123044,0
123045,0
123046,1
123047,0
123048,0
123049,0
123050,0
123051,0
123052,1
123053,0
123054,1
123055,1
123056,1
123057,0
123058,0
123059,1
123060,1
123061,1
123062,0
123063,1
123064,0
123065,1
123066,1
123067,1
123068,0
123069,1
123070,0
123071,1
123072,1
123073,1
123074,0
123075,0
123076,0
123077,1
123078,0
123079,1
123080,1
123081,0
123082,0
123083,0
123084,0
123085,1
123086,0
123087,0
123088,1
123089,0
123090,0
123091,0
123092,0
123093,1
123094,0
123095,1
123096,1
123097,1
123098,0
123099,1
123100,1
123101,1
123102,1
123103,0
123104,0
123105,1
123106,1
123107,0
123108,0
123109,1
123110,0
123111,1
123112,0
123113,0
123114,0
123115,0
123116,1
123117,0
123118,1
123119,0
123120,1
123121,0
123122,0
123123,1
123124,1
123125,1
123126,0
123127,1
123128,1
123129,1
123130,1
123131,0
123132,0
123133,0
123134,1
123135,0
123136,0
123137,0
123138,0
123139,1
123140,0
123141,0
123142,1
123143,1
123144,1
123145,1
123146,1
123147,1
123148,1
123149,0
123150,1
123151,1
123152,1
123153,0
123154,1
123155,0
123156,0
123157,1
123158,1
123159,1
123160,0
123161,1
123162,1
123163,0
123164,1
123165,0
123166,1
123167,1
123168,0
123169,1
123170,1
123171,0
123172,1
123173,1
123174,1
123175,0
123176,0
123177,1
123178,0
123179,1
123180,1
123181,0
123182,1
123183,1
123184,1
123185,1
123186,0
123187,1
123188,1
123189,1
123190,0
123191,1
123192,1
123193,1
123194,0
123195,1
123196,1
123197,0
123198,1
123199,0
123200,1
123201,0
123202,0
123203,0
123204,0
123205,0
123206,1
123207,1
123208,0
123209,0
123210,0
123211,0
123212,1
123213,0
123214,1
123215,1
123216,0
123217,0
123218,0
123219,0
123220,0
123221,1
123222,0
123223,1
123224,0
123225,0
123226,0
123227,0
123228,1
123229,1
123230,0
123231,0
123232,0
123233,1
123234,1
123235,0
123236,1
123237,1
123238,1
123239,0
123240,1
123241,0
123242,1
123243,0
123244,0
123245,1
123246,0
123247,0
123248,1
123249,1
123250,1
123251,1
123252,0
123253,1
123254,1
123255,0
123256,1
123257,1
123258,0
123259,0
123260,1
123261,0
123262,1
123263,0
123264,1
123265,0
123266,0
123267,1
123268,0
123269,1
123270,1
123271,0
123272,1
123273,0
123274,0
123275,0
123276,0
123277,0
123278,0
123279,1
123280,1
123281,0
123282,1
123283,0
123284,1
123285,1
123286,1
123287,0
123288,1
123289,1
123290,1
123291,0
123292,1
123293,0
123294,0
123295,1
123296,0
123297,1
123298,0
123299,0
123300,1
123301,1
123302,1
123303,0
123304,1
123305,0
123306,1
123307,0
123308,1
123309,1
123310,0
123311,0
123312,1
123313,1
123314,1
123315,0
123316,1
123317,1
123318,0
123319,0
123320,0
123321,0
123322,1
123323,1
123324,0
123325,0
123326,0
123327,1
123328,0
123329,0
123330,1
123331,1
123332,0
123333,0
123334,0
123335,1
123336,0
123337,1
123338,0
123339,1
123340,0
123341,1
123342,0
123343,1
123344,0
123345,0
123346,1
123347,0
123348,0
123349,0
123350,1
123351,1
123352,1
123353,0
123354,1
123355,0
123356,1
123357,0
123358,0
123359,0
123360,1
123361,1
123362,1
123363,1
123364,0
123365,0
123366,1
123367,0
123368,0
123369,0
123370,1
123371,1
123372,0
123373,0
123374,1
123375,0
123376,0
123377,0
123378,1
123379,0
123380,0
123381,0
123382,1
123383,0
123384,1
123385,0
123386,1
123387,1
123388,1
123389,1
123390,0
123391,1
123392,0
123393,0
123394,0
123395,0
123396,1
123397,1
123398,1
123399,1
123400,1
123401,0
123402,1
123403,0
123404,1
123405,1
123406,1
123407,1
123408,1
123409,1
123410,1
123411,1
123412,0
123413,0
123414,0
123415,1
123416,0
123417,1
123418,1
123419,0
123420,1
123421,0
123422,0
123423,0
123424,0
123425,0
123426,1
123427,0
123428,0
123429,0
123430,1
123431,0
123432,1
123433,0
123434,0
123435,1
123436,0
123437,0
123438,0
123439,1
123440,0
123441,1
123442,1
123443,1
123444,1
123445,1
123446,1
123447,1
123448,1
123449,1
123450,1
123451,1
123452,0
123453,0
123454,1
123455,1
123456,0
123457,0
123458,1
123459,1
123460,1
123461,0
123462,0
123463,0
123464,0
123465,1
123466,1
123467,0
123468,0
123469,0
123470,0
123471,1
123472,1
123473,0
123474,0
123475,1
123476,1
123477,1
123478,0
123479,1
123480,1
123481,0
123482,0
123483,1
123484,1
123485,1
123486,1
123487,1
123488,0
123489,1
123490,1
123491,0
123492,1
123493,0
123494,1
123495,0
123496,0
123497,0
123498,1
123499,0
123500,1
123501,1
123502,1
123503,1
123504,0
123505,1
123506,1
123507,1
123508,1
123509,0
123510,0
123511,0
123512,0
123513,1
123514,0
123515,0
123516,0
123517,0
123518,1
123519,0
123520,0
123521,1
123522,0
123523,1
123524,0
123525,1
123526,1
123527,1
123528,0
123529,0
123530,0
123531,1
123532,0
123533,0
123534,0
123535,0
123536,0
123537,0
123538,0
123539,1
123540,0
123541,0
123542,1
123543,0
123544,0
123545,0
123546,0
123547,0
123548,1
123549,1
123550,0
123551,1
123552,0
123553,1
123554,1
123555,1
123556,1
123557,1
123558,1
123559,1
123560,0
123561,1
123562,0
123563,0
123564,1
123565,0
123566,1
123567,1
123568,1
123569,1
123570,1
123571,0
123572,1
123573,0
123574,0
123575,0
123576,0
123577,1
123578,1
123579,1
123580,1
123581,0
123582,0
123583,1
123584,0
123585,0
123586,0
123587,1
123588,0
123589,0
123590,0
123591,1
123592,1
123593,0
123594,1
123595,1
123596,0
123597,1
123598,1
123599,0
123600,1
123601,0
123602,0
123603,0
123604,0
123605,0
123606,1
123607,1
123608,1
123609,0
123610,1
123611,0
123612,0
123613,1
123614,0
123615,0
123616,1
123617,0
123618,1
123619,0
123620,1
123621,1
123622,1
123623,1
123624,1
123625,1
123626,1
123627,0
123628,0
123629,0
123630,0
123631,1
123632,0
123633,1
123634,0
123635,0
123636,0
123637,0
123638,1
123639,1
123640,0
123641,0
123642,0
123643,0
123644,0
123645,0
123646,1
123647,0
123648,0
123649,1
123650,0
123651,1
123652,1
123653,1
123654,1
123655,0
123656,1
123657,1
123658,1
123659,0
123660,0
123661,0
123662,0
123663,0
123664,0
123665,0
123666,0
123667,1
123668,1
123669,0
123670,0
123671,1
123672,1
123673,1
123674,0
123675,0
123676,0
123677,0
123678,0
123679,1
123680,0
123681,1
123682,0
123683,0
123684,0
123685,1
123686,0
123687,1
123688,0
123689,1
123690,1
123691,0
123692,1
123693,1
123694,1
123695,1
123696,1
123697,0
123698,1
123699,1
123700,0
123701,0
123702,0
123703,0
123704,0
123705,0
123706,1
123707,1
123708,1
123709,1
123710,1
123711,0
123712,0
123713,1
123714,1
123715,0
123716,1
123717,1
123718,1
123719,0
123720,0
123721,1
123722,0
123723,1
123724,1
123725,1
123726,1
123727,1
123728,1
123729,1
123730,0
123731,0
123732,1
123733,1
123734,0
123735,0
123736,1
123737,1
123738,0
123739,1
123740,0
123741,1
123742,1
123743,1
123744,1
123745,1
123746,1
123747,0
123748,0
123749,0
123750,0
123751,1
123752,1
123753,1
123754,0
123755,1
123756,1
123757,1
123758,1
123759,0
123760,0
123761,1
123762,0
123763,1
123764,0
123765,0
123766,1
123767,0
123768,1
123769,1
123770,1
123771,0
123772,0
123773,1
123774,1
123775,0
123776,0
123777,1
123778,0
123779,1
123780,1
123781,1
123782,1
123783,0
123784,1
123785,1
123786,0
123787,1
123788,1
123789,1
123790,0
123791,0
123792,1
123793,0
123794,0
123795,1
123796,1
123797,1
123798,1
123799,1
123800,0
123801,0
123802,1
123803,1
123804,0
123805,1
123806,0
123807,0
123808,1
123809,0
123810,0
123811,1
123812,1
123813,0
123814,0
123815,0
123816,0
123817,0
123818,1
123819,0
123820,1
123821,1
123822,1
123823,0
123824,0
123825,1
123826,0
123827,0
123828,0
123829,1
123830,1
123831,0
123832,0
123833,0
123834,1
123835,1
123836,0
123837,0
123838,1
123839,0
123840,1
123841,1
123842,0
123843,0
123844,0
123845,1
123846,1
123847,1
123848,0
123849,0
123850,0
123851,0
123852,0
123853,1
123854,0
123855,1
123856,0
123857,0
123858,0
123859,1
123860,1
123861,1
123862,1
123863,0
123864,1
123865,1
123866,0
123867,0
123868,0
123869,1
123870,1
123871,1
123872,1
123873,0
123874,1
123875,0
123876,0
123877,1
123878,0
123879,0
123880,0
123881,0
123882,1
123883,0
123884,1
123885,0
123886,0
123887,0
123888,0
123889,1
123890,1
123891,1
123892,0
123893,0
123894,0
123895,1
123896,1
123897,0
123898,1
123899,0
123900,0
123901,0
123902,1
123903,0
123904,0
123905,0
123906,1
123907,1
123908,0
123909,0
123910,1
123911,0
123912,1
123913,1
123914,1
123915,1
123916,1
123917,1
123918,1
123919,0
123920,1
123921,1
123922,1
123923,0
123924,0
123925,0
123926,1
123927,0
123928,1
123929,0
123930,0
123931,0
123932,0
123933,0
123934,1
123935,1
123936,1
123937,1
123938,1
123939,1
123940,0
123941,1
123942,0
123943,0
123944,0
123945,0
123946,1
123947,0
123948,0
123949,1
123950,0
123951,0
123952,0
123953,1
123954,0
123955,0
123956,1
123957,0
123958,1
123959,1
123960,0
123961,0
123962,0
123963,0
123964,1
123965,0
123966,1
123967,1
123968,0
123969,1
123970,0
123971,0
123972,0
123973,0
123974,1
123975,1
123976,0
123977,0
123978,1
123979,1
123980,0
123981,1
123982,0
123983,0
123984,1
123985,1
123986,0
123987,1
123988,0
123989,1
123990,0
123991,0
123992,0
123993,0
123994,0
123995,1
123996,1
123997,1
123998,0
123999,1
124000,0
124001,0
124002,1
124003,0
124004,1
124005,0
124006,0
124007,1
124008,0
124009,0
124010,1
124011,1
124012,0
124013,1
124014,1
124015,0
124016,0
124017,0
124018,1
124019,1
124020,0
124021,1
124022,1
124023,1
124024,0
124025,1
124026,1
124027,1
124028,0
124029,0
124030,0
124031,1
124032,0
124033,0
124034,0
124035,0
124036,1
124037,0
124038,0
124039,0
124040,0
124041,0
124042,0
124043,1
124044,0
124045,0
124046,0
124047,0
124048,0
124049,0
124050,0
124051,0
124052,0
124053,1
124054,1
124055,1
124056,1
124057,0
124058,1
124059,0
124060,0
124061,0
124062,0
124063,0
124064,1
124065,0
124066,1
124067,1
124068,0
124069,0
124070,1
124071,0
124072,0
124073,1
124074,0
124075,1
124076,0
124077,1
124078,1
124079,0
124080,1
124081,1
124082,0
124083,0
124084,0
124085,1
124086,1
124087,1
124088,1
124089,0
124090,1
124091,0
124092,1
124093,1
124094,1
124095,0
124096,0
124097,0
124098,1
124099,0
124100,1
124101,0
124102,1
124103,0
124104,1
124105,1
124106,0
124107,0
124108,1
124109,0
124110,1
124111,1
124112,1
124113,0
124114,1
124115,1
124116,0
124117,0
124118,1
124119,1
124120,0
124121,0
124122,0
124123,0
124124,0
124125,1
124126,1
124127,1
124128,0
124129,1
124130,0
124131,1
124132,1
124133,0
124134,1
124135,0
124136,0
124137,1
124138,1
124139,0
124140,0
124141,0
124142,1
124143,0
124144,0
124145,0
124146,0
124147,0
124148,0
124149,0
124150,1
124151,1
124152,0
124153,1
124154,1
124155,1
124156,0
124157,1
124158,0
124159,0
124160,1
124161,1
124162,0
124163,0
124164,0
124165,1
124166,0
124167,0
124168,1
124169,0
124170,0
124171,1
124172,0
124173,0
124174,1
124175,1
124176,0
124177,1
124178,0
124179,1
124180,1
124181,0
124182,0
124183,1
124184,1
124185,1
124186,1
124187,0
124188,1
124189,1
124190,0
124191,0
124192,0
124193,0
124194,0
124195,1
124196,1
124197,0
124198,1
124199,1
124200,0
124201,1
124202,0
124203,0
124204,1
124205,1
124206,0
124207,0
124208,0
124209,1
124210,1
124211,1
124212,1
124213,0
124214,1
124215,0
124216,0
124217,0
124218,0
124219,0
124220,1
124221,0
124222,1
124223,0
124224,1
124225,0
124226,1
124227,1
124228,0
124229,1
124230,0
124231,1
124232,0
124233,0
124234,0
124235,0
124236,1
124237,0
124238,0
124239,0
124240,0
124241,0
124242,1
124243,1
124244,0
124245,0
124246,0
124247,0
124248,0
124249,1
124250,1
124251,1
124252,0
124253,0
124254,1
124255,0
124256,0
124257,0
124258,1
124259,0
124260,1
124261,1
124262,1
124263,0
124264,0
124265,1
124266,1
124267,0
124268,0
124269,1
124270,0
124271,1
124272,0
124273,0
124274,0
124275,0
124276,1
124277,1
124278,0
124279,0
124280,0
124281,1
124282,1
124283,0
124284,1
124285,0
124286,0
124287,1
124288,0
124289,0
124290,1
124291,0
124292,1
124293,0
124294,1
124295,1
124296,1
124297,1
124298,1
124299,1
124300,0
124301,0
124302,1
124303,1
124304,0
124305,0
124306,1
124307,1
124308,0
124309,1
124310,1
124311,0
124312,1
124313,1
124314,1
124315,0
124316,1
124317,1
124318,1
124319,1
124320,1
124321,0
124322,0
124323,1
124324,1
124325,0
124326,0
124327,1
124328,0
124329,1
124330,1
124331,1
124332,1
124333,1
124334,0
124335,1
124336,1
124337,1
124338,1
124339,0
124340,0
124341,0
124342,0
124343,0
124344,1
124345,0
124346,0
124347,1
124348,0
124349,1
124350,0
124351,0
124352,0
124353,0
124354,1
124355,1
124356,0
124357,1
124358,1
124359,1
124360,1
124361,1
124362,1
124363,1
124364,0
124365,0
124366,0
124367,1
124368,1
124369,0
124370,0
124371,1
124372,1
124373,1
124374,1
124375,1
124376,1
124377,1
124378,1
124379,0
124380,1
124381,0
124382,1
124383,0
124384,1
124385,0
124386,0
124387,1
124388,1
124389,0
124390,1
124391,1
124392,1
124393,1
124394,1
124395,0
124396,0
124397,0
124398,1
124399,1
124400,0
124401,1
124402,0
124403,0
124404,1
124405,1
124406,0
124407,0
124408,1
124409,1
124410,1
124411,0
124412,1
124413,1
124414,1
124415,1
124416,0
124417,0
124418,0
124419,0
124420,0
124421,0
124422,1
124423,0
124424,1
124425,0
124426,0
124427,1
124428,0
124429,0
124430,1
124431,1
124432,1
124433,1
124434,0
124435,1
124436,1
124437,0
124438,0
124439,1
124440,0
124441,0
124442,1
124443,1
124444,0
124445,0
124446,1
124447,0
124448,1
124449,1
124450,0
124451,1
124452,1
124453,0
124454,1
124455,1
124456,1
124457,1
124458,1
124459,0
124460,0
124461,1
124462,0
124463,0
124464,1
124465,1
124466,1
124467,0
124468,1
124469,1
124470,1
124471,0
124472,0
124473,1
124474,0
124475,0
124476,0
124477,0
124478,0
124479,1
124480,1
124481,0
124482,0
124483,0
124484,1
124485,0
124486,0
124487,0
124488,1
124489,1
124490,0
124491,0
124492,1
124493,1
124494,1
124495,1
124496,0
124497,1
124498,0
124499,0
124500,0
124501,0
124502,1
124503,1
124504,1
124505,1
124506,1
124507,0
124508,0
124509,1
124510,0
124511,0
124512,1
124513,1
124514,0
124515,0
124516,0
124517,0
124518,0
124519,1
124520,1
124521,0
124522,0
124523,1
124524,1
124525,1
124526,1
124527,1
124528,1
124529,0
124530,1
124531,0
124532,1
124533,0
124534,0
124535,0
124536,0
124537,0
124538,0
124539,0
124540,0
124541,1
124542,1
124543,0
124544,1
124545,1
124546,0
124547,0
124548,0
124549,1
124550,1
124551,1
124552,0
124553,0
124554,1
124555,0
124556,0
124557,1
124558,1
124559,0
124560,1
124561,1
124562,0
124563,0
124564,1
124565,0
124566,0
124567,0
124568,0
124569,0
124570,1
124571,1
124572,0
124573,1
124574,0
124575,0
124576,1
124577,1
124578,1
124579,0
124580,1
124581,1
124582,0
124583,1
124584,0
124585,0
124586,0
124587,0
124588,1
124589,0
124590,0
124591,0
124592,0
124593,0
124594,0
124595,0
124596,0
124597,1
124598,1
124599,0
124600,0
124601,0
124602,1
124603,1
124604,1
124605,0
124606,1
124607,1
124608,0
124609,1
124610,0
124611,1
124612,1
124613,0
124614,1
124615,1
124616,1
124617,1
124618,1
124619,0
124620,1
124621,0
124622,1
124623,1
124624,0
124625,1
124626,0
124627,1
124628,0
124629,1
124630,1
124631,0
124632,0
124633,0
124634,0
124635,0
124636,1
124637,1
124638,1
124639,1
124640,0
124641,1
124642,1
124643,0
124644,1
124645,0
124646,1
124647,1
124648,0
124649,0
124650,1
124651,1
124652,1
124653,0
124654,1
124655,1
124656,1
124657,1
124658,1
124659,1
124660,1
124661,1
124662,0
124663,1
124664,1
124665,1
124666,1
124667,1
124668,0
124669,0
124670,1
124671,0
124672,0
124673,0
124674,0
124675,1
124676,1
124677,0
124678,1
124679,0
124680,1
124681,0
124682,0
124683,0
124684,1
124685,1
124686,0
124687,1
124688,1
124689,0
124690,0
124691,0
124692,1
124693,1
124694,0
124695,0
124696,1
124697,1
124698,0
124699,1
124700,0
124701,0
124702,0
124703,1
124704,1
124705,1
124706,1
124707,0
124708,1
124709,0
124710,0
124711,0
124712,1
124713,0
124714,0
124715,1
124716,0
124717,0
124718,1
124719,0
124720,1
124721,0
124722,0
124723,1
124724,1
124725,1
124726,1
124727,1
124728,0
124729,1
124730,1
124731,0
124732,0
124733,0
124734,1
124735,0
124736,0
124737,0
124738,0
124739,1
124740,0
124741,0
124742,1
124743,1
124744,0
124745,1
124746,1
124747,0
124748,1
124749,0
124750,0
124751,1
124752,0
124753,1
124754,0
124755,0
124756,1
124757,0
124758,1
124759,1
124760,1
124761,1
124762,0
124763,0
124764,0
124765,0
124766,1
124767,0
124768,0
124769,0
124770,0
124771,1
124772,1
124773,1
124774,1
124775,0
124776,1
124777,0
124778,0
124779,0
124780,0
124781,0
124782,1
124783,0
124784,0
124785,1
124786,0
124787,1
124788,0
124789,0
124790,0
124791,1
124792,0
124793,0
124794,1
124795,1
124796,1
124797,0
124798,0
124799,1
124800,0
124801,0
124802,0
124803,1
124804,0
124805,0
124806,0
124807,0
124808,0
124809,0
124810,1
124811,0
124812,1
124813,1
124814,1
124815,0
124816,0
124817,1
124818,0
124819,1
124820,1
124821,0
124822,1
124823,0
124824,1
124825,1
124826,0
124827,1
124828,1
124829,1
124830,1
124831,0
124832,1
124833,1
124834,0
124835,0
124836,1
124837,1
124838,1
124839,1
124840,1
124841,1
124842,0
124843,1
124844,0
124845,0
124846,1
124847,0
124848,1
124849,1
124850,0
124851,0
124852,0
124853,1
124854,1
124855,0
124856,0
124857,1
124858,0
124859,0
124860,1
124861,0
124862,0
124863,0
124864,1
124865,0
124866,0
124867,0
124868,0
124869,1
124870,0
124871,1
124872,1
124873,0
124874,1
124875,0
124876,1
124877,0
124878,1
124879,1
124880,0
124881,1
124882,0
124883,1
124884,0
124885,0
124886,0
124887,0
124888,0
124889,0
124890,0
124891,1
124892,1
124893,1
124894,1
124895,1
124896,1
124897,1
124898,1
124899,0
124900,1
124901,0
124902,1
124903,1
124904,0
124905,1
124906,1
124907,0
124908,0
124909,1
124910,1
124911,0
124912,1
124913,1
124914,1
124915,0
124916,1
124917,1
124918,0
124919,1
124920,1
124921,0
124922,1
124923,1
124924,0
124925,0
124926,0
124927,0
124928,0
124929,1
124930,0
124931,0
124932,0
124933,0
124934,1
124935,1
124936,1
124937,0
124938,0
124939,1
124940,0
124941,1
124942,1
124943,0
124944,0
124945,1
124946,0
124947,1
124948,1
124949,1
124950,0
124951,1
124952,0
124953,0
124954,0
124955,1
124956,1
124957,0
124958,1
124959,0
124960,0
124961,0
124962,1
124963,0
124964,0
124965,1
124966,1
124967,1
124968,0
124969,1
124970,0
124971,1
124972,1
124973,1
124974,1
124975,0
124976,0
124977,0
124978,1
124979,0
124980,1
124981,1
124982,0
124983,1
124984,0
124985,0
124986,1
124987,1
124988,0
124989,1
124990,0
124991,0
124992,1
124993,0
124994,1
124995,1
124996,1
124997,0
124998,1
124999,0
125000,1
125001,0
125002,1
125003,0
125004,1
125005,1
125006,0
125007,0
125008,1
125009,1
125010,1
125011,1
125012,0
125013,1
125014,1
125015,1
125016,1
125017,1
125018,0
125019,1
125020,1
125021,1
125022,0
125023,0
125024,1
125025,0
125026,1
125027,0
125028,0
125029,0
125030,0
125031,1
125032,0
125033,0
125034,1
125035,0
125036,1
125037,0
125038,1
125039,1
125040,0
125041,1
125042,1
125043,1
125044,1
125045,1
125046,1
125047,1
125048,1
125049,1
125050,1
125051,0
125052,1
125053,1
125054,0
125055,1
125056,1
125057,0
125058,0
125059,1
125060,0
125061,0
125062,0
125063,1
125064,0
125065,0
125066,1
125067,1
125068,0
125069,0
125070,0
125071,1
125072,1
125073,1
125074,0
125075,0
125076,0
125077,0
125078,1
125079,0
125080,1
125081,0
125082,1
125083,1
125084,1
125085,1
125086,0
125087,0
125088,0
125089,0
125090,0
125091,0
125092,0
125093,1
125094,0
125095,1
125096,0
